,StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA
497,1498,18.0,Male,Asian,Some College,10.556242165912415,0,0,Low,0,0,0,0,2.923969740063049
498,1499,15.0,Female,Caucasian,High School,10.352596567959344,15,1,Moderate,1,0,1,0,2.1901466017791726
499,1500,18.0,Male,African American,Bachelors,11.557541628818182,1,0,Moderate,0,0,0,0,3.0742141920071315
500,1501,17.0,Female,Asian,Some College,14.986307102848688,23,0,Low,0,0,0,0,1.009430321848957
501,1502,15.0,Male,African American,Some College,19.293809576569217,14,0,High,1,1,0,0,2.118500601923897
502,1503,15.0,Male,Caucasian,Higher,1.471267084315313,6,0,High,1,0,0,0,2.615347947639846
503,1504,18.0,Male,Asian,None,1.0686920478203432,27,0,None,0,1,1,0,0.4159305071778432
504,1505,17.0,Female,African American,None,18.75100674814677,0,1,Very High,1,0,0,0,3.9470929642201775
505,1506,15.0,Male,Caucasian,Some College,10.597512510364124,4,1,Moderate,0,1,0,0,3.0173532270832526
506,1507,18.0,Female,Caucasian,High School,12.298060291338722,9,1,Low,1,0,0,0,2.813786291054958
507,1508,17.0,Female,Caucasian,High School,9.648472031894578,21,0,Low,0,0,0,0,0.7696361214560695
508,1509,18.0,Female,Caucasian,None,1.8731490521494896,20,1,Low,0,0,0,0,0.8922661351679123
509,1510,16.0,Female,Asian,None,15.36178756837333,3,1,Moderate,1,1,0,0,3.666290826527483
510,1511,15.0,Male,Caucasian,Some College,14.94449290177174,13,0,Low,0,1,0,0,1.4015482387657991
511,1512,16.0,Female,Caucasian,High School,6.23406642985624,12,0,Moderate,0,0,0,1,1.4233383361752172
512,1513,17.0,Female,African American,Some College,6.124784904568008,0,0,Low,1,0,0,1,3.149644743525513
513,1514,16.0,Male,Caucasian,Some College,16.75682761811037,15,1,High,0,1,0,1,2.353731151756538
514,1515,16.0,Female,Other,Some College,1.4471451548265324,22,0,High,1,1,0,0,1.1613543513353255
515,1516,17.0,Male,Caucasian,None,17.622102967131315,8,1,Moderate,0,0,0,0,2.6471959858736853
516,1517,18.0,Female,Caucasian,Some College,5.1332337979182885,21,0,High,0,1,1,0,1.2989979848488324
517,1518,16.0,Male,Caucasian,None,11.859694955109878,15,1,Very High,1,0,0,0,2.6441973683601545
518,1519,18.0,Female,Caucasian,Some College,18.719883580035557,18,0,High,0,0,0,0,1.737989618721448
519,1520,16.0,Male,Caucasian,Bachelors,13.56245003073293,14,0,Moderate,0,0,0,0,2.0187768989965207
520,1521,18.0,Female,Asian,Some College,8.288596249340731,25,0,Moderate,0,1,0,0,0.7177804975968944
521,1522,17.0,Female,Other,Some College,13.790684178108304,13,0,High,1,0,0,0,2.2675844008883907
522,1523,16.0,Male,Caucasian,Some College,6.879592726327404,19,1,Low,0,0,0,0,1.2714946229661936
523,1524,17.0,Male,African American,High School,5.545168326983722,9,1,Moderate,0,1,0,0,2.6216668933929705
524,1525,16.0,Male,Asian,Bachelors,19.933665558693598,20,0,Moderate,0,0,0,0,1.228528505250038
525,1526,17.0,Male,Asian,Bachelors,15.015804623595754,11,0,High,0,1,0,1,2.4953123609841468
526,1527,17.0,Female,Caucasian,High School,12.894399547636352,27,0,High,0,1,0,0,0.7017618078332725
527,1528,16.0,Female,Caucasian,Some College,7.105792864386375,0,0,Moderate,1,1,1,0,3.8649768612963977
528,1529,16.0,Male,Caucasian,Bachelors,0.9832165831009632,20,0,Low,1,0,1,0,0.684651926072042
529,1530,16.0,Female,Asian,Higher,0.6211375207031122,16,1,Very High,0,0,0,0,1.88585022368373
530,1531,15.0,Male,Asian,Some College,11.083625108975976,8,1,None,0,1,0,0,2.3278327626806856
531,1532,18.0,Male,Caucasian,Some College,15.240654420781022,22,0,None,1,0,1,0,0.8802328124843197
532,1533,15.0,Female,Caucasian,High School,10.7475838088771,18,0,Moderate,0,0,1,0,1.4119815069059265
533,1534,15.0,Female,Other,Higher,16.81570143878229,24,0,High,0,1,1,1,1.6625318303754022
534,1535,17.0,Female,Asian,High School,0.6685306618644327,17,0,High,1,0,0,0,1.3415984768250016
535,1536,16.0,Female,Other,Some College,7.335041528518802,27,0,Very High,1,1,0,0,0.6592029163279249
536,1537,18.0,Female,Asian,High School,4.741407823483561,6,0,Low,0,0,1,0,2.153371206457846
537,1538,17.0,Female,Caucasian,High School,8.94545936314244,8,0,Moderate,0,0,1,0,2.4431029199121954
538,1539,15.0,Female,African American,Some College,1.4475278638824496,21,0,Low,0,0,0,0,0.2700885546341743
539,1540,16.0,Male,African American,Higher,19.08263283142145,25,0,High,0,0,1,0,1.316724623344178
540,1541,17.0,Male,Caucasian,None,4.465108021387218,20,0,Moderate,1,0,0,0,0.8177142023856205
541,1542,16.0,Male,African American,Some College,18.44615550967169,11,0,None,0,1,0,0,2.056945969742978
542,1543,17.0,Male,Asian,None,8.517863100733635,6,1,High,1,0,0,0,3.219333348074609
543,1544,16.0,Male,Caucasian,High School,19.71048266510436,13,1,Moderate,0,0,0,0,2.2408700600381573
544,1545,15.0,Female,Asian,Some College,11.081167669204214,14,1,Moderate,0,1,0,0,1.9137997969013387
545,1546,18.0,Male,African American,Some College,18.616657283516147,14,0,High,0,0,1,0,2.240334376463302
546,1547,15.0,Male,Other,High School,0.1069797738844569,5,0,Low,1,0,0,0,2.254547586191716
547,1548,18.0,Male,Caucasian,High School,14.964776123618002,20,0,Low,1,1,1,0,1.8913004299388907
548,1549,16.0,Male,Caucasian,None,18.061013062050307,13,0,Low,0,0,1,0,2.2062263414776675
549,1550,17.0,Male,African American,High School,2.794411339579081,1,1,Moderate,0,1,0,0,3.335098154642011
550,1551,15.0,Male,Caucasian,Higher,1.9225170346430296,7,0,Low,1,1,0,0,2.4119864614713284
551,1552,18.0,Male,Asian,Bachelors,8.491452143719112,12,0,High,0,1,0,0,2.1609785190420574
552,1553,15.0,Female,Asian,High School,18.673578122658704,22,0,Low,0,1,0,0,1.165394363121266
553,1554,18.0,Female,Caucasian,Some College,10.847731203808774,5,0,Very High,0,0,0,0,2.58350063639477
554,1555,15.0,Male,African American,Bachelors,10.549129274434645,4,1,Low,0,1,0,0,3.017063255946228
555,1556,18.0,Female,African American,None,2.8225223659864374,4,0,Low,1,1,0,1,2.5761746968185832
556,1557,18.0,Female,Caucasian,Bachelors,0.0157902218643757,24,0,Low,0,0,0,0,0.2333498804715068
557,1558,16.0,Female,Other,Bachelors,16.202801814909225,0,0,High,1,0,0,0,3.646516388949796
558,1559,18.0,Female,Asian,None,1.7514912597247645,8,1,Moderate,1,1,0,0,2.6054252316173008
559,1560,16.0,Male,African American,High School,12.67699637470648,5,0,High,1,0,1,0,3.3669295153821057
560,1561,18.0,Female,Asian,Higher,18.29232909030383,19,0,High,0,1,0,0,1.5837802579379994
561,1562,17.0,Female,Caucasian,Some College,4.17303826316862,25,0,Very High,0,0,1,0,0.7763967059483814
562,1563,17.0,Female,Other,None,13.305456724738216,29,1,High,0,0,1,0,0.7834866400151184
563,1564,17.0,Male,African American,High School,1.5739715341501892,6,0,None,0,0,1,0,2.328311711261717
564,1565,18.0,Male,Asian,Some College,12.07510287675226,8,0,High,1,0,0,0,2.718465435794503
565,1566,16.0,Male,Asian,Some College,3.278634419064055,4,1,Very High,1,0,0,0,3.2448822032661777
566,1567,16.0,Male,Caucasian,Some College,14.71907121030356,13,1,Very High,1,0,0,0,2.8656747490202017
567,1568,18.0,Male,Asian,Higher,6.024625895878164,4,0,Low,0,0,0,0,2.326326756466653
568,1569,17.0,Male,Caucasian,High School,9.267820176092926,7,1,High,0,1,1,0,3.303066678642581
569,1570,17.0,Male,Caucasian,Some College,11.988610840552434,6,0,Low,0,0,0,0,2.4892182377565297
570,1571,16.0,Female,Caucasian,Some College,3.425468213324792,12,1,Low,1,1,1,0,2.600264186907329
571,1572,17.0,Female,Other,Some College,14.832756372352415,12,0,High,0,0,0,0,2.119171492034809
572,1573,15.0,Female,Asian,High School,6.052806812736291,7,0,Very High,0,0,0,0,2.522694547891483
573,1574,16.0,Male,Asian,Higher,13.24743719825507,10,1,Moderate,0,0,0,0,2.475854110200245
574,1575,17.0,Male,Asian,Bachelors,3.165661013987473,27,1,High,1,0,0,0,0.782809234051424
575,1576,16.0,Male,African American,Some College,13.762353184127004,25,0,None,1,0,0,0,0.7664048694920337
576,1577,15.0,Male,Other,Some College,2.563761456209235,17,1,None,1,0,0,0,1.2836220775478306
577,1578,16.0,Male,Caucasian,High School,8.507129925399672,24,0,Moderate,1,0,0,0,0.6431459327503606
578,1579,16.0,Female,Caucasian,Some College,4.944121474777536,18,1,Moderate,0,0,0,0,1.6692302172984
579,1580,16.0,Female,Caucasian,Some College,14.96750498856365,5,0,High,0,0,0,0,3.282070050593753
580,1581,16.0,Male,Asian,Some College,5.240700090137491,21,0,Moderate,0,1,0,0,0.7437140169647167
581,1582,15.0,Male,Asian,Higher,17.634346127907925,1,0,Moderate,0,0,0,1,3.3250668431789085
582,1583,18.0,Male,Caucasian,Some College,17.836404228132256,27,0,Moderate,1,1,0,1,1.184519764401664
583,1584,16.0,Male,Caucasian,High School,3.928826304455717,12,0,Low,0,0,0,0,1.6165360987452144
584,1585,16.0,Female,Asian,Some College,12.276918900154485,22,0,Very High,0,0,0,0,1.5830839708839028
585,1586,17.0,Male,Caucasian,High School,1.7543528343992865,24,0,Moderate,0,0,0,0,0.1842514890903642
586,1587,16.0,Male,Asian,High School,7.830741992032584,27,1,Moderate,0,0,0,0,0.4721810422090253
587,1588,17.0,Male,Other,High School,14.266434590025446,25,0,High,1,1,0,0,1.2993555178087297
588,1589,18.0,Male,Caucasian,Some College,13.188464936998326,10,0,Moderate,0,0,0,1,2.379628283206932
589,1590,15.0,Female,Caucasian,Some College,12.49401338813216,0,0,High,0,0,0,0,3.5662831299671103
590,1591,15.0,Male,Asian,Some College,5.650817273248872,23,0,Low,0,0,0,0,0.2783475708696343
591,1592,18.0,Male,Asian,Some College,7.560498988688041,1,0,Low,0,0,0,0,2.4215468827715467
592,1593,15.0,Female,African American,Some College,2.058922894005724,29,0,Very High,0,1,0,1,0.6176804235913715
593,1594,18.0,Female,Other,High School,14.38045640867202,16,0,High,0,0,0,0,1.804726657837384
594,1595,18.0,Female,Caucasian,Bachelors,10.077775935825471,7,0,Moderate,1,0,0,0,2.635208129638253
595,1596,18.0,Male,African American,High School,14.175312646913092,1,0,High,0,0,0,1,3.436025388769573
596,1597,15.0,Male,Asian,High School,4.978870495937455,5,0,Very High,0,0,1,1,2.7373779261627598
597,1598,17.0,Female,Asian,Some College,6.488764572701324,21,1,Low,1,0,0,1,1.1466960797952552
598,1599,18.0,Female,Caucasian,High School,6.684306745202293,4,0,None,0,0,0,0,2.4052675257641485
599,1600,16.0,Female,Asian,None,0.514848194944324,15,1,Moderate,0,0,1,0,1.5252820489261911
600,1601,15.0,Female,African American,Some College,6.82095745661247,7,0,Low,1,1,0,0,2.446157080635824
601,1602,18.0,Female,Caucasian,Some College,16.06609147036067,18,1,Low,1,0,1,0,1.9529530122549463
602,1603,18.0,Female,Caucasian,Some College,17.94596991499477,15,0,High,1,0,0,0,2.293087191388992
603,1604,16.0,Male,Asian,Higher,10.364366312718548,12,0,None,0,0,1,0,1.4716720294797634
604,1605,17.0,Male,Caucasian,Some College,9.110033904384403,25,1,High,0,0,0,1,1.106713497753671
605,1606,17.0,Male,Caucasian,Bachelors,0.6164923739874051,19,0,Moderate,0,1,0,1,1.2058569757056352
606,1607,17.0,Female,Caucasian,High School,17.584086751707652,6,0,Moderate,0,0,0,0,2.5590703550177483
607,1608,18.0,Female,Asian,Some College,0.2602042685174544,15,0,High,1,1,1,0,2.4576510224957078
608,1609,18.0,Female,African American,Bachelors,18.89500160420424,22,1,Moderate,0,0,0,0,1.2267412857712765
609,1610,18.0,Female,Asian,Some College,9.784324973761812,15,0,Low,0,0,0,1,1.5904330983565391
610,1611,15.0,Female,Caucasian,Some College,6.838689871494532,28,0,Low,1,0,0,0,0.3106695325979863
611,1612,16.0,Female,African American,High School,18.484368696853203,11,1,High,1,0,0,0,2.7718106588704914
612,1613,18.0,Male,African American,None,0.4878198622019347,13,0,Low,1,0,0,0,1.5826829916643974
613,1614,16.0,Male,Asian,Some College,11.628497897381742,23,1,None,1,0,0,1,1.1055870981431069
614,1615,16.0,Female,Other,High School,10.978650489986752,17,0,Very High,0,0,0,0,2.3002961351673665
615,1616,17.0,Male,Caucasian,Bachelors,4.3864080242276415,26,1,Very High,1,1,0,0,0.9918836980476614
616,1617,15.0,Female,African American,High School,8.577748627004212,27,0,Moderate,0,1,1,1,0.1651106215518772
617,1618,18.0,Male,Caucasian,Higher,13.045280118875404,17,0,None,0,0,0,0,0.9893299205987556
618,1619,17.0,Female,African American,Higher,14.54262393763855,15,0,High,1,0,1,0,2.230253521333785
619,1620,17.0,Female,Caucasian,High School,0.0143371741315956,19,0,High,1,0,0,0,1.3835280778946648
620,1621,18.0,Male,Caucasian,High School,18.737068601820305,15,0,Low,1,1,0,0,2.1314052629810774
621,1622,16.0,Male,Caucasian,Bachelors,3.290507447856248,12,0,Low,1,0,1,0,1.86827692299816
622,1623,17.0,Female,African American,Higher,4.671608684447184,25,0,High,1,0,1,0,1.2474819436382791
623,1624,16.0,Female,Caucasian,Some College,5.269468913876965,28,0,Very High,0,0,0,0,0.2999075475985059
624,1625,15.0,Male,Asian,High School,0.7564027310407062,8,0,High,1,0,0,1,2.7051956947945466
625,1626,16.0,Male,Caucasian,Some College,2.4610424718064983,25,0,Low,1,1,1,0,0.8979380920800135
626,1627,15.0,Female,Caucasian,Some College,19.72699845888324,27,0,Moderate,1,1,0,0,1.3917317913625924
627,1628,16.0,Male,Asian,High School,6.304334747545721,8,0,High,0,0,0,0,2.150546165993222
628,1629,17.0,Female,Caucasian,Some College,2.306021806780987,12,0,Low,0,0,0,0,1.448741241526555
629,1630,17.0,Female,Caucasian,None,2.1398252234924664,28,0,Low,1,0,1,0,0.0
630,1631,15.0,Female,African American,None,14.389199353399436,3,1,Low,0,0,0,0,3.091715028356484
631,1632,18.0,Female,Caucasian,High School,17.091373280652817,8,0,Moderate,0,0,0,0,2.576927695452172
632,1633,15.0,Male,Caucasian,High School,5.139045990169397,14,0,Moderate,0,0,0,0,1.9558725265628367
633,1634,15.0,Male,Caucasian,High School,0.4181902467046994,13,0,High,0,1,0,0,1.8787083443226635
634,1635,16.0,Male,Other,Some College,4.461800368907117,18,1,High,1,1,0,0,1.6304001316060543
635,1636,16.0,Male,African American,High School,1.130313815935147,11,0,Very High,0,0,1,0,2.372748110360667
636,1637,15.0,Male,African American,High School,2.0678987326008302,20,1,High,1,0,0,0,1.279370611476852
637,1638,17.0,Male,African American,High School,8.630162396952848,25,0,Low,0,0,0,1,0.155004788411154
638,1639,16.0,Male,Caucasian,Higher,4.598367417232652,24,1,Moderate,0,1,1,1,1.2783470336697191
639,1640,18.0,Female,Caucasian,Some College,10.318917570508468,5,0,Moderate,0,1,0,0,2.6559935659147995
640,1641,16.0,Male,Asian,Some College,5.069875065143807,2,0,None,1,0,1,0,2.6823160526270176
641,1642,16.0,Male,Caucasian,Some College,18.810746022058957,25,0,Very High,0,1,0,0,1.6448199394832874
642,1643,18.0,Female,Caucasian,Higher,18.11887935852529,24,1,None,1,1,0,0,1.3962784383778892
643,1644,15.0,Male,Caucasian,High School,11.33612210020932,21,1,Moderate,1,0,0,0,1.6094867987939343
644,1645,18.0,Male,Caucasian,Some College,7.088479839747723,19,0,Moderate,1,0,1,0,1.187367524649196
645,1646,15.0,Female,Other,Some College,7.622937640694712,15,0,Moderate,1,0,1,0,2.0197970227132727
646,1647,15.0,Male,Caucasian,Some College,8.237045662889939,29,0,High,0,0,0,1,0.2416256282208843
647,1648,15.0,Male,African American,None,14.55158644269888,19,0,Moderate,0,0,0,0,1.2477251942052905
648,1649,18.0,Male,Caucasian,Some College,9.03277991037676,23,0,Low,0,0,1,0,0.8526823634027514
649,1650,15.0,Female,Other,None,17.13459893011795,22,0,Low,0,0,0,0,0.9657009889491656
650,1651,17.0,Male,Caucasian,Some College,18.88189571860729,16,1,Very High,1,1,0,0,2.423800751639832
651,1652,18.0,Male,Caucasian,Some College,6.718923067578677,15,0,Low,1,0,0,0,1.7419681672894356
652,1653,17.0,Female,Asian,High School,11.213889627513602,5,0,Low,0,0,1,0,2.8459257757426046
653,1654,15.0,Male,Asian,Bachelors,1.9011307366512888,7,0,Moderate,0,0,0,0,2.039564398044963
654,1655,16.0,Female,Caucasian,None,4.009380955327179,18,1,Low,1,0,0,0,1.5420637396404375
655,1656,15.0,Female,Caucasian,Bachelors,8.269315334203203,29,1,Moderate,0,0,1,0,0.7307796023629439
656,1657,17.0,Male,Caucasian,Some College,4.1240543180355775,24,0,High,1,0,0,0,0.4999877783931601
657,1658,17.0,Female,Caucasian,High School,17.53120981577435,25,1,High,0,0,0,0,1.122889381075435
658,1659,18.0,Female,Caucasian,High School,3.165725121181961,1,1,High,0,1,0,0,2.9594927281039074
659,1660,16.0,Male,Caucasian,Higher,9.11321643106184,13,0,Low,1,1,1,0,2.300205239575968
660,1661,18.0,Female,Caucasian,None,12.113984809197513,21,0,Moderate,0,1,0,0,1.35272076359225
661,1662,17.0,Female,Caucasian,High School,13.837278163216888,11,1,None,1,0,0,0,2.13406203808262
662,1663,15.0,Male,African American,High School,7.661387394530134,16,0,None,1,0,0,1,1.2997943203369946
663,1664,16.0,Male,Other,Some College,17.381981374494572,27,0,Moderate,1,0,0,0,0.7478339441237737
664,1665,15.0,Male,African American,Some College,11.36638302155851,26,0,Low,1,1,1,0,0.5329232037789974
665,1666,15.0,Female,Caucasian,High School,8.790155608951036,14,0,High,0,0,0,0,2.0737697903171566
666,1667,16.0,Male,Caucasian,High School,1.3448126810407324,17,1,High,1,1,0,0,1.9913793639901416
667,1668,18.0,Female,Other,High School,9.2937893689033,15,0,High,1,0,0,1,1.8999595995373024
668,1669,15.0,Female,Caucasian,High School,16.414716816314606,12,0,High,1,1,0,0,2.6148839418291825
669,1670,17.0,Female,Caucasian,Some College,12.29082036442631,20,1,None,1,1,1,0,1.8102707442887624
670,1671,15.0,Female,African American,Some College,16.643249074582368,16,0,Moderate,1,0,0,0,1.581931480635446
671,1672,16.0,Female,African American,High School,9.880233411986111,7,0,Low,0,1,0,0,2.271332803302088
672,1673,16.0,Female,African American,High School,2.369234101889637,0,1,Moderate,1,0,0,0,3.363670491095614
673,1674,16.0,Female,Caucasian,High School,0.2727969167176214,28,0,Low,1,1,0,0,0.4812984804652508
674,1675,18.0,Male,Caucasian,Higher,6.064390934371824,24,0,None,1,1,0,0,0.1999273794512188
675,1676,15.0,Male,Other,Higher,13.95980942995585,25,0,Moderate,0,1,1,1,1.2680087507224682
676,1677,18.0,Female,Caucasian,Bachelors,15.805198078833875,26,0,High,1,0,0,0,0.8825524540001173
677,1678,18.0,Female,African American,High School,5.915056692406589,2,1,High,0,0,0,0,3.120136639384952
678,1679,16.0,Male,Asian,None,9.91307841766494,15,0,Moderate,0,1,0,1,1.8041546917762192
679,1680,16.0,Female,African American,High School,8.422378088681633,27,0,Moderate,1,1,1,0,0.6817036435058786
680,1681,18.0,Male,Caucasian,High School,8.210455687028556,1,0,Moderate,1,0,0,1,2.898261817162794
681,1682,15.0,Male,Caucasian,Some College,4.62697426400301,14,0,High,0,0,0,1,1.7303180027913696
682,1683,17.0,Male,African American,Some College,2.7274221005891675,0,1,None,1,0,1,0,3.560791672128213
683,1684,18.0,Female,Asian,Bachelors,3.9337711646242624,8,1,High,0,1,0,0,2.528774574406828
684,1685,15.0,Female,Other,Bachelors,1.106647743266922,15,1,Moderate,0,1,0,0,1.5923878582033109
685,1686,16.0,Male,Caucasian,High School,3.962614836471541,3,0,Low,0,0,1,1,2.3741309720150148
686,1687,16.0,Male,Caucasian,Some College,0.1840179525075891,11,1,None,1,0,0,0,1.8104094800411437
687,1688,15.0,Male,Other,High School,12.545168012719564,0,0,Low,0,0,0,0,2.829826431301572
688,1689,17.0,Male,Asian,None,6.327508147753658,0,1,Moderate,0,0,0,1,3.0476020888188065
689,1690,16.0,Male,Asian,Some College,19.46289422853817,6,1,High,1,1,0,0,3.625921730346796
690,1691,16.0,Female,Caucasian,None,3.874341015525957,17,0,Moderate,0,0,0,1,0.9273215453238872
691,1692,16.0,Male,African American,Some College,6.916571406191878,22,0,Moderate,1,0,0,0,1.331958948764275
692,1693,15.0,Female,Asian,High School,7.156823172830665,27,0,Very High,1,1,0,1,0.7795517215186132
693,1694,18.0,Male,African American,Some College,0.1690299212492108,22,0,Low,1,0,0,0,0.8813584466312141
694,1695,16.0,Female,Caucasian,Some College,16.78415906078918,14,1,Low,0,0,0,0,2.398121085937693
695,1696,18.0,Female,Caucasian,High School,0.6398892028864944,25,0,Moderate,0,1,0,0,0.7588142687845363
696,1697,17.0,Female,African American,Bachelors,18.803596694584822,29,0,High,1,0,0,0,1.0288655959633797
697,1698,16.0,Female,Caucasian,High School,17.841487021872414,24,0,High,0,1,0,0,1.4444766951837589
698,1699,16.0,Female,Caucasian,Some College,10.710438321719272,12,1,Moderate,0,0,0,0,2.214067459161345
699,1700,17.0,Female,Other,Some College,10.871911498225842,15,0,Very High,0,1,1,0,2.5119180875322624
700,1701,16.0,Male,Caucasian,Some College,13.075558459123126,6,0,High,0,0,0,0,2.6901498030104545
701,1702,18.0,Female,Asian,Higher,7.7410002386977395,15,0,None,1,0,0,0,1.6052743861754348
702,1703,15.0,Male,Caucasian,High School,12.94444566795711,12,0,High,1,0,1,1,2.709889487418108
703,1704,18.0,Female,African American,Some College,0.8953677737697374,13,0,None,0,1,0,0,1.528563501341875
704,1705,15.0,Female,Other,Some College,1.0809525469945314,16,1,High,0,1,0,0,1.7785692022870156
705,1706,15.0,Male,Caucasian,Bachelors,9.144608392390888,11,0,Low,1,0,0,0,2.1219640588635724
706,1707,18.0,Female,Caucasian,High School,10.9924460221207,28,0,High,0,0,0,0,0.4059048314284253
707,1708,18.0,Male,Caucasian,Some College,17.75635280671638,23,0,Moderate,1,0,0,0,1.123926327741214
708,1709,18.0,Male,Caucasian,Some College,2.093212678157925,23,0,High,0,0,0,0,0.8703304110318186
709,1710,18.0,Male,Asian,High School,16.452958543877788,19,0,Moderate,1,1,0,0,1.8228292080685773
710,1711,17.0,Male,Other,Some College,4.200946745841392,12,0,High,1,0,0,0,2.231182931946249
711,1712,16.0,Female,Caucasian,High School,7.881672970200637,23,0,Low,0,1,1,0,0.9669677174911444
712,1713,15.0,Female,Caucasian,Some College,6.332048696548258,19,0,Very High,0,1,0,0,1.69185894616234
713,1714,18.0,Male,Caucasian,Bachelors,8.00310545730798,14,0,High,0,0,0,0,2.0697582058612616
714,1715,18.0,Female,Asian,Some College,3.009909961451711,23,1,Low,1,1,0,0,1.0578761267920678
715,1716,18.0,Female,Caucasian,Some College,10.0714014880711,20,0,Very High,0,0,0,0,1.3214272070130963
716,1717,17.0,Male,African American,Some College,16.032851796627344,3,1,Moderate,1,0,0,1,3.5169407207158963
717,1718,18.0,Female,African American,None,8.830680207577938,21,1,High,0,1,0,1,1.0491570024752104
718,1719,18.0,Male,African American,High School,9.812271517963982,1,0,High,1,0,0,0,3.4861413290978023
719,1720,18.0,Male,Caucasian,Some College,16.975351705626284,27,1,None,1,0,0,1,0.586837405483887
720,1721,16.0,Female,Asian,High School,14.121162292760616,17,0,Very High,0,1,0,0,2.3588158974550537
721,1722,17.0,Female,Caucasian,High School,9.809088170395697,1,0,Moderate,0,0,0,0,3.152222285699565
722,1723,18.0,Female,Caucasian,Some College,5.153912963783593,24,0,Low,0,0,0,0,0.5878350833437533
723,1724,15.0,Male,Asian,High School,17.698534936899332,14,0,High,1,1,0,1,2.66889332908893
724,1725,15.0,Male,Asian,High School,11.540408033811168,29,0,High,0,0,0,0,0.3043720342532843
725,1726,15.0,Female,Caucasian,Some College,4.422952202213867,25,0,None,0,1,0,0,0.2806703078814149
726,1727,17.0,Female,Caucasian,High School,5.382395052760208,18,0,Low,1,0,0,0,0.8730911973563495
727,1728,17.0,Female,Caucasian,Bachelors,16.06266177872492,14,0,High,0,0,0,0,2.330783482945125
728,1729,15.0,Female,Caucasian,Bachelors,0.8829112417491092,25,0,None,1,1,1,0,0.318850908518507
729,1730,18.0,Male,Caucasian,Some College,19.8418437405764,19,0,Very High,0,0,0,0,1.7922893205354298
730,1731,17.0,Female,Caucasian,High School,2.607033594295836,9,0,High,0,1,0,0,2.573219136505813
731,1732,15.0,Male,Caucasian,Some College,15.921370507938748,27,0,Moderate,0,1,0,0,1.0844901258226167
732,1733,15.0,Male,Asian,Bachelors,7.895506335433657,23,0,Moderate,1,1,0,1,1.0866966802818123
733,1734,18.0,Female,African American,Some College,9.844323665749338,19,0,Moderate,0,0,1,1,1.00411266268769
734,1735,16.0,Female,African American,High School,17.613011549291556,10,1,Moderate,1,0,0,0,2.824604892517854
735,1736,17.0,Female,Caucasian,Some College,8.258223791784264,25,1,High,0,1,1,1,1.364373782117196
736,1737,18.0,Male,Other,Bachelors,10.74987507346469,9,0,Very High,0,0,0,1,2.6072864007904446
737,1738,15.0,Female,Asian,Some College,0.9859932481833988,28,1,Moderate,1,0,1,0,0.5684680837933294
738,1739,15.0,Female,Asian,Some College,0.046949477349063,22,0,Moderate,0,0,0,1,0.5737961933285499
739,1740,18.0,Male,Asian,Some College,4.895997460034518,4,0,Low,0,0,0,0,2.258071035198048
740,1741,17.0,Female,Other,Some College,13.611661858375346,8,1,High,0,0,0,0,2.840092975101314
741,1742,16.0,Male,African American,None,2.425297867182734,19,0,High,1,1,0,0,1.6831172628416484
742,1743,16.0,Female,Caucasian,Some College,2.2752391760909885,18,1,High,1,0,0,0,1.7209071500753406
743,1744,15.0,Male,African American,None,8.219212160718065,12,0,None,0,0,0,0,1.5377839093207275
744,1745,17.0,Female,Asian,Some College,12.95674077216453,17,0,High,0,1,0,0,2.0634635075132985
745,1746,16.0,Female,Asian,High School,14.24143984495861,16,0,Moderate,1,0,0,0,1.878547509948441
746,1747,17.0,Male,African American,Some College,3.569013481967496,26,0,High,1,1,0,1,0.8632708590471806
747,1748,17.0,Male,Caucasian,High School,1.591762947440849,5,0,High,0,0,0,0,2.513286133011632
748,1749,15.0,Female,Caucasian,Some College,18.807940678910885,9,0,High,1,1,0,1,2.7721632696203784
749,1750,16.0,Male,Other,Some College,5.213327651242034,1,1,Moderate,0,0,0,0,2.8883859357893624
750,1751,18.0,Male,African American,High School,17.066929952174476,23,0,High,0,1,0,0,1.3371610494936967
751,1752,15.0,Male,African American,High School,17.269829009256366,5,0,None,0,0,0,0,2.3706116146947664
752,1753,16.0,Male,Caucasian,High School,15.450451835250888,27,0,High,0,0,1,0,0.8544646477713151
753,1754,16.0,Female,Caucasian,Bachelors,3.3766721330514016,27,1,None,0,0,0,0,0.3226418269944476
754,1755,16.0,Female,Asian,Some College,16.436029185084006,20,0,Moderate,1,1,0,0,1.834226997089304
755,1756,16.0,Male,African American,Some College,15.385011184831734,12,0,Low,0,0,0,0,1.9900604524480008
756,1757,16.0,Male,Asian,High School,11.934459802124342,17,1,High,0,1,0,0,2.226983393791037
757,1758,17.0,Male,Caucasian,Some College,6.744040703379055,6,0,Moderate,0,0,0,1,2.60838689826964
758,1759,15.0,Male,African American,Bachelors,5.250172085330882,1,0,High,1,0,0,0,3.4063390822727126
759,1760,17.0,Female,Caucasian,Bachelors,2.4377842416071798,28,1,High,1,0,0,0,0.8670343739276987
760,1761,18.0,Female,Asian,Some College,10.195141338017429,13,1,High,0,1,0,0,2.166091325158555
761,1762,16.0,Male,Caucasian,None,11.705217510196931,4,0,Low,0,1,0,0,2.4229283329107885
